276,870
281,861
275,854
290,825
328,796
374,783
361,754
342,749
328,756
308,760
293,765
274,758
269,750
252,755
230,752
225,734
208,717
182,704
162,690
149,676
136,667
119,647
120,665
121,680
175,709
170,718
145,708
111,710
108,711
106,728
113,728
126,745
132,745
128,790
153,795
154,829
133,843
132,850
148,854
154,870
212,884
239,863
276,870
